"1/4/2014","22:30",0
"1/4/2014","22:40",0
"1/4/2014","22:50",0
"1/4/2014","23:00",0
"1/4/2014","23:10",0
"1/4/2014","23:20",0
"1/4/2014","23:30",0
"1/4/2014","23:40",0
"1/4/2014","23:50",0
"1/5/2014","0:00",0
"1/5/2014","0:10",0
"1/5/2014","0:20",0
"1/5/2014","0:30",0
"1/5/2014","0:40",0
"1/5/2014","0:50",0
"1/5/2014","1:00",0
"1/5/2014","1:10",0
"1/5/2014","1:20",0
"1/5/2014","1:30",0
"1/5/2014","1:40",0
"1/5/2014","1:50",0
"1/5/2014","2:00",0
"1/5/2014","2:10",0
"1/5/2014","2:20",0
"1/5/2014","2:30",0
"1/5/2014","2:40",0
"1/5/2014","2:50",0
"1/5/2014","3:00",0
"1/5/2014","3:10",0
"1/5/2014","3:20",0
"1/5/2014","3:30",0
"1/5/2014","3:40",0
"1/5/2014","3:50",0
"1/5/2014","4:00",0
"1/5/2014","4:10",0
"1/5/2014","4:20",0
"1/5/2014","4:30",0
"1/5/2014","4:40",0
"1/5/2014","4:50",0
"1/5/2014","5:00",0
"1/5/2014","5:10",0
"1/5/2014","5:20",0
"1/5/2014","5:30",0
"1/5/2014","5:40",0
"1/5/2014","5:50",0
"1/5/2014","6:00",0
"1/5/2014","6:10",0
"1/5/2014","6:20",0
"1/5/2014","6:30",0
"1/5/2014","6:40",0
"1/5/2014","6:50",2
"1/5/2014","7:00",11
"1/5/2014","7:10",24
"1/5/2014","7:20",42
"1/5/2014","7:30",64
"1/5/2014","7:40",90
"1/5/2014","7:50",120
"1/5/2014","8:00",151
"1/5/2014","8:10",180
"1/5/2014","8:20",211
"1/5/2014","8:30",244
"1/5/2014","8:40",281
"1/5/2014","8:50",313
"1/5/2014","9:00",348
"1/5/2014","9:10",386
"1/5/2014","9:20",425
"1/5/2014","9:30",457
"1/5/2014","9:40",488
"1/5/2014","9:50",512
"1/5/2014","10:00",538
"1/5/2014","10:10",559
"1/5/2014","10:20",586
"1/5/2014","10:30",607
"1/5/2014","10:40",634
"1/5/2014","10:50",656
"1/5/2014","11:00",679
"1/5/2014","11:10",696
"1/5/2014","11:20",716
"1/5/2014","11:30",730
"1/5/2014","11:40",738
"1/5/2014","11:50",752
"1/5/2014","12:00",755
"1/5/2014","12:10",760
